,Feature1,Feature2,Feature3,isSig
155,4.380833073984832,10.921174291892648,10.0,False
156,2.2698013654508817,11.714188951067626,11.0,False
157,6.226906864903867,11.236230410635471,6.0,False
158,3.837595945163113,11.374046221624933,7.0,False
159,-0.3273579331934542,11.733378308825195,5.0,False
160,1.6723472899757326,9.7607689175864,3.0,False
161,-3.5913229710422456,5.821810235596404,5.0,False
162,-1.5417836337501165,10.528222169332171,6.0,False
163,0.7604431384243071,8.46846324725878,2.0,False
164,4.9858824335969985,8.512815068702675,6.0,False
165,1.1160527616425489,10.533610368315472,10.0,False
166,-2.82672914583236,10.984903401750922,7.0,False
167,-2.366813878528774,9.012031910422042,8.0,False
168,3.6980599661728673,8.866446449983357,8.0,False
169,5.966104357037693,6.000396835672216,8.0,False
170,0.18524085709039273,7.130154533311725,4.0,False
171,0.4863882000657975,7.484398000873625,7.0,False
172,-1.864429173040369,11.459468522036298,6.0,False
173,5.03677090536803,7.456123998628868,7.0,False
174,2.1345357380506984,8.245996643759765,6.0,False
175,-1.5601492718612855,9.54195993716156,13.0,False
176,3.16372723600583,8.29018008133931,12.0,False
177,-3.070757133886218,10.477175197061907,12.0,False
178,-0.34657342707056005,10.02034186550011,8.0,False
179,0.07391893211752176,9.549585187670708,4.0,False
180,1.959639375594414,11.086149068576976,5.0,False
181,-0.9555801847018301,8.835695088157873,11.0,False
182,3.0197793542093856,11.554164374651176,4.0,False
183,2.6325281080789864,8.466428280618263,5.0,False
184,0.08848129026591778,10.527292389108592,11.0,False
185,3.7653062217339506,10.25178740476805,7.0,False
186,1.3360843095329806,8.265833347217141,2.0,False
187,-1.4443515981547534,6.056700763335717,10.0,False
188,3.5014152448692712,12.43597813975066,5.0,False
189,0.7094636810943484,9.553198024630547,8.0,False
190,-2.4687498210568997,11.353914156969655,11.0,False
191,1.1545096371385508,7.980624503619017,5.0,False
192,1.2486683075646052,9.300653480924666,10.0,False
193,5.039274413604289,9.064448052100941,9.0,False
194,-1.5361750319755818,11.325672366535235,4.0,False
195,-1.8409399501581811,10.727706589430447,8.0,False
196,0.9540830596972105,8.340558560219037,5.0,False
197,-4.0705776596441865,11.070422099937629,12.0,False
198,4.307269613724202,14.921835637187597,14.0,False
199,4.167437610216439,8.358479613122043,6.0,False
200,-2.0321744729832933,13.344940870055058,6.0,False
201,-3.550061216308425,11.368668228015904,6.0,False
202,0.2612741948105395,9.548452192907884,9.0,False
203,1.2287283884361386,9.126467982118568,3.0,False
204,3.77739095967263,6.953662149608135,6.0,False
205,-2.9392940709367394,11.50926625873349,9.0,False
206,-2.1629135156981647,10.68437993619591,8.0,False
207,-1.3730161479753367,12.325954142957926,8.0,False
208,0.7315496033988893,10.2825299641455,7.0,False
209,0.875980596523732,6.944448466412723,8.0,False
210,-0.9735257021125627,14.993099989188991,5.0,False
211,2.5834016330772163,12.854198221117258,8.0,False
212,0.46017097774893045,9.952328679151833,4.0,False
213,1.6257706242613494,7.557003601454198,6.0,False
214,1.979625084636632,13.995475215018041,5.0,False
215,-0.6395849352129388,12.850334908813238,5.0,False
216,0.5960114303420561,10.379631513729692,4.0,False
217,-0.43564360031496285,8.709347135414191,8.0,False
218,-0.6859627380035818,10.122648837365741,2.0,False
219,1.1972702775398685,10.554243269940173,5.0,False
220,-1.5159524968602076,10.121492443178862,9.0,False
221,5.424626033287495,9.736661346785557,7.0,False
222,3.727780554405658,11.194815866880024,8.0,False
223,-2.988180677239313,9.987658372104747,4.0,False
224,-4.634285525633262,9.300784020960847,5.0,False
225,1.7108006356284022,9.236102395391224,5.0,False
226,1.5688566706212383,8.257776944181789,4.0,False
227,1.6576263895258307,9.77972104429677,7.0,False
228,2.3558316573370677,10.521477401256561,8.0,False
229,-4.497898523192072,8.46825758481532,6.0,False
230,-0.8986744085722145,12.896750510670245,5.0,False
231,1.5851739988969995,9.937854297459126,8.0,False
232,-2.81256893184036,7.615824770182371,5.0,False
233,2.1826400205749543,11.094249742105603,7.0,False
234,0.9259922793135047,10.141455653123558,9.0,False
235,-1.5848059429883965,7.025275263315231,9.0,False
236,-0.24618348851799965,9.441185372881591,3.0,False
237,-4.049724574282343,11.753301962131548,5.0,False
238,-6.088076953221131,9.565305264843852,3.0,False
239,2.8525314228609204,9.518354392642095,6.0,False
240,-2.0471534649841487,10.83223865042206,5.0,False
241,3.416967335426537,8.566652332323464,7.0,False
242,-0.3019946771673858,11.296801149106226,10.0,False
243,5.921232907101512,11.797351630982895,11.0,False
244,3.374757158826439,10.596040959283734,4.0,False
245,0.6262735477648675,9.595394854433835,9.0,False
246,-0.15645532682538033,10.129864731703389,6.0,False
247,2.917762362771063,12.539613355882466,7.0,False
248,-3.0056295316556216,12.217915743589401,5.0,False
249,3.7955359942510616,7.220134790055454,6.0,False
250,0.7964178125735892,7.427775060757995,8.0,False
251,0.25634218798950315,9.640572814270854,6.0,False
252,-2.9856900493614376,11.185577666878162,4.0,False
253,3.3170416364814312,9.588134068995714,8.0,False
254,-4.064533528356539,8.692971639584204,5.0,False
255,0.9856328414710096,7.236157979816198,8.0,False
256,6.85363505376857,11.630911710494251,7.0,False
257,-1.2227770970202982,8.39346997719818,11.0,False
258,1.9671968843956495,7.129228511346175,4.0,False
259,9.004658488663996,11.184733202680945,7.0,False
260,-1.1051593007012754,11.08623900596359,4.0,False
261,7.234807642138367,8.733893452632785,7.0,False
262,1.5365575068483048,8.26779359119648,9.0,False
263,-0.0422668731796203,9.854222768647043,12.0,False
264,-0.9071845447030755,9.246395813387814,6.0,False
265,0.5026979623545791,11.455377810436197,14.0,False
266,2.4672015856274796,8.750577077269554,5.0,False
267,-0.11419970487503273,13.110837403684855,6.0,False
268,-1.4036012967194562,9.060620209234251,7.0,False
269,0.05589231358321767,9.940114412354443,6.0,False
270,2.6306358040310442,9.403782920281225,10.0,False
271,4.354270905256271,16.369938613068953,4.0,False
272,-0.01966117340642004,7.13103635981679,5.0,False
273,0.8053028359982237,9.202579366974533,6.0,False
274,5.114400252234191,6.395837575861987,6.0,False
275,-1.2759079681709409,8.77755730714621,7.0,False
276,-3.865695440244499,12.774478873237967,6.0,False
277,1.1109214616008103,12.756929690949619,5.0,False
278,-0.814814105835874,10.012196462286756,7.0,False
279,2.8859263061042117,11.378004609761042,10.0,False
280,2.8059500590898097,9.768548634315785,6.0,False
281,2.4437957589161514,12.023780249990523,5.0,False
282,1.817820610452721,8.831850741182235,8.0,False
283,-0.10565824853256345,8.12131079296293,9.0,False
284,-0.3042591712409606,11.737335572294171,8.0,False
285,0.09624435479360294,9.975296914577484,14.0,False
286,4.285953590307109,12.045704821124673,2.0,False
287,4.859087966770051,8.917342550911592,5.0,False
288,-3.516160469967872,10.669152345242345,5.0,False
289,6.049546865280718,5.31419171928552,12.0,False
290,1.6843519612502864,8.182382906783438,5.0,False
291,5.661002628970891,9.537753781303763,10.0,False
292,3.4713168018361773,10.326665045994453,7.0,False
293,-4.398975090330122,8.767117442125045,7.0,False
294,1.6380700264126062,11.519991523983819,5.0,False
295,2.898484551256832,14.39162263527871,7.0,False
296,-2.0669668968766928,6.687459781765938,11.0,False
297,-2.645214905962348,11.492571773271639,5.0,False
298,1.5362699791363479,11.122330582461213,8.0,False
299,2.188288813588217,9.510357216572345,9.0,False
300,4.996596094024391,10.156018671528786,8.0,False
301,-5.503675690349118,7.4222438940778375,8.0,False
302,-1.0059050260886315,11.58914255116645,8.0,False
303,2.806241146494546,5.414752462003191,7.0,False
304,0.6462963791564107,7.86025080550462,12.0,False
305,-1.0828732083093544,8.464278830193088,4.0,False
306,3.9733465260598604,11.95421807904096,4.0,False
307,-0.740407675587146,10.078616267279319,8.0,False
308,-6.72114440420467,11.292052055191661,4.0,False
309,3.5527524410101483,12.03380350237592,6.0,False
310,3.6756812055955224,7.516198076486018,10.0,False
311,0.9577893656589862,6.999301118776202,7.0,False
312,3.6225247749579235,11.854477041945927,8.0,False
313,4.530458843801171,10.795690440572798,3.0,False
314,2.5789507254575637,10.258166672029699,9.0,False
315,3.256122607123905,8.038179415290308,11.0,False
316,3.352428366671302,12.485229261219501,2.0,False
317,0.2512414844655586,10.62325889645846,9.0,False
318,3.80310745437434,10.838897252037006,5.0,False
319,4.738608300685883,7.248869113624096,9.0,False
320,1.119142503477633,11.64199206619032,5.0,False
321,-2.8039187124134113,7.053447505459189,6.0,False
322,1.8266959451138973,12.564699687063694,4.0,False
323,1.2182618558284766,6.750285866433712,6.0,False
324,0.9419151398003485,8.846610647169985,8.0,False
325,0.6716351336799562,13.344263853505254,9.0,False
326,-1.3630043611667033,10.532637372612953,6.0,False
327,-0.9190786255221868,11.457783430573883,8.0,False
328,-3.2737311483360827,8.123583695123758,3.0,False
329,3.673641272904033,12.56127678617609,14.0,False
330,5.1376196327619255,8.235185871213634,8.0,False
331,-4.804147351904365,9.075520331971347,6.0,False
332,1.4978902992236316,10.710582229279183,8.0,False
333,3.9621047655282555,10.746808132596374,1.0,False
334,-4.403260369640213,10.427286953340012,8.0,False
335,3.4377256613512146,9.369783918373287,10.0,False
336,-0.06215021014213562,11.076733763089756,7.0,False
337,6.861573384362883,10.671813192777336,11.0,False
338,1.8498134369100523,12.785298712389451,8.0,False
339,-1.0546205976379275,11.342803822144717,3.0,False
340,2.7676600340860675,8.87521653342992,12.0,False
341,0.036326831206679344,7.359894302110552,15.0,False
342,2.7156106796782553,11.421363353797656,7.0,False
343,2.2701845513656735,12.483082392252982,10.0,False
344,1.1116294167004526,7.6640241779387,8.0,False
345,-0.9602717383327795,9.850084640449417,2.0,False
346,-0.4899457049739886,7.247578451409936,4.0,False
347,3.6049345133948196,10.360628889873624,9.0,False
348,1.9600105852585,7.233920845203102,9.0,False
349,2.2869775039724,11.482742498699073,10.0,False
350,2.895742482849643,8.066178499485424,8.0,False
351,0.4266853737644851,7.270884131081402,4.0,False
352,1.8139962288551033,7.773271507583559,8.0,False
353,9.082153777943873,10.601382723140542,8.0,False
354,1.5656846630554626,9.908742855135424,8.0,False
355,-1.1744050523473635,9.694094449281693,3.0,False
356,-5.948868119591648,10.08723562862701,3.0,False
357,0.08959895588847777,11.42397934743975,7.0,False
358,-1.0065519771522604,12.636356523920746,5.0,False
359,4.604463940951973,9.048275699605437,7.0,False
360,-1.2773145040544165,9.279040607957754,6.0,False
361,1.1914296709001064,11.959262395592809,7.0,False
362,2.7006388818845153,6.889450468122959,13.0,False
363,5.864021781624432,11.274810996837914,11.0,False
364,4.115604544058442,9.527079999191141,11.0,False
365,0.05698211770504713,12.00758145749569,3.0,False
366,3.524133282662034,6.945256887474646,3.0,False
367,0.838870366331526,12.700982607339995,10.0,False
368,1.8030686158912617,7.9550707392214415,6.0,False
369,7.744839924378694,8.860083335079253,2.0,False
370,-1.5542114991362763,8.137424184067347,6.0,False
371,-0.3326949328184128,12.843070621602237,11.0,False
372,5.075504979907009,11.96694124019362,7.0,False
373,3.0550647769123316,9.22936084587127,6.0,False
374,7.420242651925664,13.322245640366875,5.0,False
375,5.09632785607835,11.462497089989483,13.0,False
376,-1.0804630676315679,8.306738219223917,9.0,False
377,-2.193211952690035,12.907631435067733,2.0,False
378,-0.9874745053239167,10.206540177680104,1.0,False
379,4.528247590176761,9.650517272577831,4.0,False
380,6.865149549867617,7.858224912866433,7.0,False
381,3.0806461924014865,9.010463331117752,4.0,False
382,3.1790498924649966,7.379800219734044,7.0,False
383,-3.597530988510698,12.891774386674282,8.0,False
384,-1.1073138718493283,7.00051642768085,4.0,False
385,-0.9867952652275562,9.65920003695414,15.0,False
386,-5.585842570882508,9.020474064288365,9.0,False
387,-3.831892658395069,10.841690674472563,6.0,False
388,-6.214643575758576,10.179243014624177,7.0,False
389,4.861994452774525,9.338154941098765,11.0,False
390,2.448175890927735,10.556160040526187,10.0,False
391,3.2985092406686976,11.12276715412736,5.0,False
392,1.4045563098315643,10.867174436338246,8.0,False
393,-1.6983684919959634,9.891071613552205,10.0,False
394,0.09215883440547623,11.817102642396978,4.0,False
395,4.527228479273617,10.446305989432368,6.0,False
396,2.477930986527311,8.800054245628417,3.0,False
397,3.9140371842472095,10.29788496681073,8.0,False
398,5.810989609919488,8.598679352551699,8.0,False
399,-3.6347536290995777,10.587974264273726,9.0,False
400,-0.8029116303659976,10.644569244029064,3.0,False
401,-0.8091037168553634,10.902657418717832,3.0,False
402,2.9818737248047493,6.034510067197189,9.0,False
403,0.31466510088087096,11.499465378001332,6.0,False
404,4.057009068783373,10.99147797982333,8.0,False
405,1.1491190027599751,10.44780342373997,8.0,False
406,-0.29650553641840816,11.102625365330773,7.0,False
407,6.506761631462723,7.274748262017965,6.0,False
408,2.3087199278066506,10.755616048000334,14.0,False
409,-0.18440749731260553,10.471027739346027,4.0,False
410,-4.432024038396776,11.211610454689247,4.0,False
411,-2.95936921518296,11.958049770813655,6.0,False
412,0.3686644583940506,11.998224971150968,8.0,False
413,4.042042526882142,10.094265243038535,8.0,False
414,-0.8846068861345722,10.400681486804471,8.0,False
415,0.3289825590327382,11.642070033479257,6.0,False
416,-1.4960041934109967,9.437284928746521,4.0,False
417,-1.9071718149949817,11.261100452106826,8.0,False
418,4.109976727515459,14.643015124901797,5.0,False
419,0.32464059069752693,11.762419456592191,8.0,False
420,-1.4040851417310938,11.042334831532582,9.0,False
421,-3.8738603012104775,10.61144128089272,4.0,False
422,-1.1058715051550836,9.588341533071771,4.0,False
423,0.15650160421489057,10.762038875255694,9.0,False
424,2.532812594436109,11.984526077685938,3.0,False
425,3.1097608868132274,7.192565147764981,10.0,False
426,6.924201282745871,11.244045549313327,8.0,False
427,2.462697669912102,10.775308431126177,7.0,False
428,1.4565162868685868,7.530862977728248,7.0,False
429,5.298203508835286,11.55519935317368,8.0,False
430,-1.4883519899753246,10.3337994068861,7.0,False
431,2.394190374183228,10.114568077027798,7.0,False
432,-1.3645152549922468,8.26602713193667,7.0,False
433,4.365295600146055,11.604301331564784,11.0,False
434,3.465990777118251,9.36199110629268,5.0,False
435,-1.586052261090718,13.237183005549014,6.0,False
436,-0.7053476453500966,9.569709330797195,5.0,False
437,2.3733068096682866,9.293089861563043,7.0,False
438,6.482170666744698,10.026565918698907,5.0,False
439,-2.3847236386590156,4.730036006712469,14.0,False
440,8.805911431020956,8.026673724689463,11.0,False
441,-0.21200233187226436,8.555999909543727,6.0,False
442,4.687169811373576,7.238978746347129,8.0,False
443,1.6512810541316867,6.539392731508222,7.0,False
444,2.2330075031302252,8.787098749540746,8.0,False
445,1.799993698903911,10.20770614602067,6.0,False
446,-0.8981585878117162,13.058536524884403,6.0,False
447,4.702938395193559,12.781726363358711,11.0,False
448,-2.377467016223818,9.85299564152956,2.0,False
449,-1.2802611221559346,7.344458295963705,9.0,False
450,1.2185279210783233,11.588699136025713,8.0,False
451,1.783508813316363,10.668861705809832,5.0,False
452,3.4384284148163284,6.704158917069435,4.0,False
453,-1.6269728309426585,7.137210530864822,5.0,False
454,7.189934085375743,7.522406750879276,7.0,False
455,4.162432882003486,11.72773438966481,5.0,False
456,-0.7030241599043268,10.012484435509583,12.0,False
457,-2.0158281442709267,8.620167664252222,10.0,False
458,-2.6738847548924674,11.978115913331337,6.0,False
459,-4.437871209000453,15.656690692889148,7.0,False
460,6.531088897873072,6.91652508265215,9.0,False
461,-0.25955014023929834,10.5929810674632,7.0,False
462,0.446034527849406,13.103065176627986,5.0,False
463,-1.3171682524222486,8.098685992031456,8.0,False
464,-2.366791790816933,9.78926392369797,10.0,False
465,4.531577290035784,10.663745497353375,5.0,False
466,0.1817305306867949,8.981794500713193,4.0,False
467,1.6725687924310622,13.564970583349497,5.0,False
468,1.9535848395701634,11.86899743628636,8.0,False
469,1.0374965448599065,6.791942805141979,4.0,False
470,1.1446472965180874,17.31472487725633,6.0,False
471,1.3152725514955819,9.32752370648086,5.0,False
472,-4.063646877355844,8.16479823924601,6.0,False
473,-1.3126405100542482,8.091295676820387,7.0,False
474,4.251084744367648,9.898981563789622,2.0,False
475,7.2318218878542675,5.931954615147651,3.0,False
476,1.1512463672002693,9.633059064093072,9.0,False
477,1.021745266392827,10.34766519535333,11.0,False
478,-1.5903372077323503,8.377152622942305,13.0,False
479,1.0659178528003395,9.266438541085815,8.0,False
480,1.137236952316016,8.424502726768317,5.0,False
481,-3.2730757128447294,12.705702253139446,7.0,False
482,4.203337442595512,11.158149213789505,5.0,False
483,3.315188980009418,12.19476274541413,6.0,False
484,-0.9644950833171606,9.528899736932324,6.0,False
485,-0.3075783301811126,9.228102542459965,10.0,False
486,4.243356290273368,6.431532336960631,9.0,False
487,1.9221951934551469,9.937512215226889,10.0,False
488,2.405451703515189,11.225908929482102,4.0,False
489,0.43214759044349194,8.094220080412924,14.0,False
490,2.2272343173237927,11.088571443222463,9.0,False
491,-2.8782767958935302,8.85120030399412,8.0,False
492,0.92422711616382,10.163056997582316,4.0,False
493,3.744095812932215,9.746887997809683,10.0,False
494,0.18769117258489132,11.183291659192388,4.0,False
495,-0.15479387787550003,11.853583880214078,9.0,False
496,3.271366328932345,8.628275785595179,7.0,False
497,8.833325147288646,11.726569649125262,6.0,False
498,1.912352603592257,5.546113088714096,11.0,False
499,0.400851973798126,8.901742653903995,9.0,False
500,4.314687793608755,8.745641701290054,7.0,False
501,1.4318238064822326,10.845057957805693,5.0,False
502,0.6320371315814555,6.27329021641122,12.0,False
503,-1.6920851866210525,8.984505198611988,13.0,False
504,2.940163636561856,6.923541282303631,12.0,False
505,-0.26916626749772465,11.688358553220008,7.0,False
506,0.7707220939919353,9.323068053225828,7.0,False
507,-0.020832886919379234,12.110169669613242,6.0,False
508,6.860777565443254,9.219853054732084,9.0,False
509,-0.6906569949351251,10.04042132715702,8.0,False
510,-1.375643260144654,10.777878408320248,8.0,False
511,5.675809839274734,10.525660231650459,2.0,False
512,0.48110380703967204,11.082618328538155,6.0,False
513,-2.504924234934151,9.60100831929818,8.0,False
514,-2.6255782693624496,8.606548791039005,2.0,False
515,5.670554222780085,8.709555973205106,4.0,False
516,4.613837807439268,10.313056397828516,5.0,False
517,-1.5612749873806253,8.91456459915372,5.0,False
518,2.5913653871716744,10.130728797630294,5.0,False
519,2.3324993168258605,8.084876291453838,9.0,False
520,0.8712671143002808,7.759427578188479,5.0,False
521,3.3352284967575843,9.311400525749747,6.0,False
522,2.0574929640316015,9.256472992147243,9.0,False
523,2.751978650689125,10.463523007929325,6.0,False
524,2.78787577684457,7.191088975026294,9.0,False
525,2.3293044669651732,12.497675178572536,6.0,False
526,-2.961848709266633,11.284652329405413,6.0,False
527,0.1583386962302029,7.965828046880003,7.0,False
528,0.5735399294122989,8.165161007656202,4.0,False
529,2.1110607464984636,9.851128021133729,12.0,False
530,-1.1021345830704923,10.962317053228617,7.0,False
531,1.6457156422547996,10.49960577301681,11.0,False
532,1.515455158007105,10.319238413125277,6.0,False
533,4.705641522537917,10.070318891936818,12.0,False
534,0.6560138696768809,10.235087478877562,10.0,False
535,-2.024867915082723,10.298118691627874,2.0,False
536,-2.7677602346310497,7.49747758731246,5.0,False
537,7.692582035818225,4.671267185337356,6.0,False
538,7.525779463818332,6.302550678348938,5.0,False
539,1.7762141597773664,10.36910543336051,7.0,False
540,2.5298668164902867,8.499674822775258,8.0,False
541,5.899186359018258,14.004974113022868,10.0,False
542,-2.721422599720075,9.359032541513443,9.0,False
543,-1.1645465366736527,11.129257356602045,10.0,False
544,6.971065254700871,12.393955502551247,5.0,False
545,4.447956361807883,10.78233611676842,6.0,False
546,-2.1593139367178082,10.781906250864267,9.0,False
547,-5.165886685617963,10.418307895772159,11.0,False
548,0.5808136776183308,10.989334364339658,7.0,False
549,6.111891226377338,10.906179618034228,6.0,False
550,3.7807956831529737,9.695844016139384,12.0,False
551,-0.16638481710106134,9.631768804955346,10.0,False
552,4.602032612077892,9.362014598213136,9.0,False
553,-5.181956058060986,12.930670849047601,9.0,False
554,-1.4718364420780894,9.356615470138577,6.0,False
555,0.3490204060507076,11.608053080825172,9.0,False
556,-3.8453326812013984,12.368383688852191,7.0,False
557,2.90060933789233,8.284275812096894,7.0,False
